date,btc_close,btc_volume,gold_close,gold_volume,oil_close,oil_volume,sp500_close,sp500_volume,nasdaq_close,nasdaq_volume,dxy_close,dxy_volume,krw_close
2014-02-18,,,1324.699951171875,373.0,102.43000030517578,177371.0,1840.760009765625,3421110000.0,4272.77978515625,1886210000.0,80.01000213623047,0.0,1059.4000244140625
2014-02-19,,,1320.5999755859375,193.0,103.30999755859375,116164.0,1828.75,3661570000.0,4237.9501953125,1956720000.0,80.16999816894531,0.0,1064.4000244140625
2014-02-20,,,1317.0999755859375,116.0,102.91999816894531,194397.0,1839.780029296875,3404980000.0,4267.5498046875,1992780000.0,80.29000091552734,0.0,1065.300048828125
2014-02-21,,,1323.9000244140625,171.0,102.19999694824219,173260.0,1836.25,3403880000.0,4263.41015625,2138250000.0,80.23999786376953,0.0,1071.0
2014-02-24,,,1338.300048828125,93.0,102.81999969482422,177861.0,1847.6099853515625,4014530000.0,4292.97021484375,2161300000.0,80.20999908447266,0.0,1072.0999755859375
2014-02-25,,,1343.0,290.0,101.83000183105469,187216.0,1845.1199951171875,3515560000.0,4287.58984375,2137150000.0,80.1500015258789,0.0,1073.300048828125
2014-02-26,,,1328.199951171875,485.0,102.58999633789062,196517.0,1845.1600341796875,3716730000.0,4292.06005859375,2108270000.0,80.41000366210938,0.0,1073.0999755859375
2014-02-27,,,1331.5999755859375,369.0,102.4000015258789,196494.0,1854.2900390625,3547460000.0,4318.93017578125,2049160000.0,80.29000091552734,0.0,1065.0999755859375
2014-02-28,,,1321.4000244140625,239.0,102.58999633789062,178276.0,1859.449951171875,3917450000.0,4308.1201171875,2617730000.0,79.77999877929688,0.0,1068.699951171875
2014-03-03,,,1350.0999755859375,232.0,104.91999816894531,295819.0,1845.72998046875,3428220000.0,4277.2998046875,2077500000.0,80.06999969482422,0.0,1067.300048828125
2014-03-04,,,1337.800048828125,80.0,103.33000183105469,210005.0,1873.9100341796875,3765770000.0,4351.97021484375,2477850000.0,80.16000366210938,0.0,1069.0
2014-03-05,,,1340.199951171875,32.0,101.44999694824219,267837.0,1873.81005859375,3392990000.0,4357.97021484375,2215980000.0,80.11000061035156,0.0,1070.0999755859375
2014-03-06,,,1351.699951171875,59.0,101.55999755859375,291849.0,1877.030029296875,3360450000.0,4352.1298828125,2136260000.0,79.68000030517578,0.0,1070.199951171875
2014-03-07,,,1338.0999755859375,97.0,102.58000183105469,226145.0,1878.0400390625,3564740000.0,4336.22021484375,2175560000.0,79.72000122070312,0.0,1063.5999755859375
2014-03-10,,,1341.4000244140625,97.0,101.12000274658203,225290.0,1877.1700439453125,3021350000.0,4334.4501953125,2111610000.0,79.75,0.0,1064.199951171875
2014-03-11,,,1346.5,53.0,100.02999877929688,294201.0,1867.6300048828125,3392400000.0,4307.18994140625,2477780000.0,79.7699966430664,0.0,1066.0999755859375
2014-03-12,,,1370.300048828125,58.0,97.98999786376953,416927.0,1868.199951171875,3270860000.0,4323.330078125,2131880000.0,79.61000061035156,0.0,1064.780029296875
2014-03-13,,,1372.199951171875,23.0,98.19999694824219,268074.0,1846.3399658203125,3670990000.0,4260.419921875,2383600000.0,79.62000274658203,0.0,1067.030029296875
2014-03-14,,,1379.0,91.0,98.88999938964844,226300.0,1841.1300048828125,3285460000.0,4245.39990234375,2196890000.0,79.44000244140625,0.0,1067.9000244140625
2014-03-17,,,1372.9000244140625,29.0,98.08000183105469,227387.0,1858.8299560546875,2860490000.0,4279.9501953125,1810410000.0,79.38999938964844,0.0,1071.9300537109375
2014-03-18,,,1359.0,35.0,99.69999694824219,192508.0,1872.25,2930190000.0,4333.31005859375,1962890000.0,79.41000366210938,0.0,1066.9000244140625
2014-03-19,,,1341.4000244140625,57.0,100.37000274658203,110319.0,1860.77001953125,3289210000.0,4307.60009765625,1992750000.0,79.98999786376953,0.0,1068.4000244140625
2014-03-20,,,1330.5,72.0,99.43000030517578,244866.0,1872.010009765625,3327540000.0,4319.2900390625,1847270000.0,80.20999908447266,0.0,1069.5999755859375
2014-03-21,,,1336.0,3.0,99.45999908447266,191289.0,1866.52001953125,5270710000.0,4276.7900390625,3245740000.0,80.11000061035156,0.0,1076.0
2014-03-24,,,1311.199951171875,103.0,99.5999984741211,151710.0,1857.43994140625,3409000000.0,4226.39013671875,2434650000.0,79.93000030517578,0.0,1079.3800048828125
2014-03-25,,,1311.4000244140625,46.0,99.19000244140625,217013.0,1865.6199951171875,3200560000.0,4234.27001953125,2270760000.0,79.94000244140625,0.0,1076.800048828125
2014-03-26,,,1303.4000244140625,4.0,100.26000213623047,211367.0,1852.56005859375,3480850000.0,4173.580078125,2455460000.0,79.9800033569336,0.0,1078.300048828125
2014-03-27,,,1294.699951171875,185016.0,101.27999877929688,202200.0,1849.0400390625,3733430000.0,4151.22998046875,2270650000.0,80.11000061035156,0.0,1076.4300537109375
2014-03-28,,,1293.800048828125,65486.0,101.66999816894531,166326.0,1857.6199951171875,2955520000.0,4155.759765625,2029840000.0,80.18000030517578,0.0,1068.1800537109375
2014-03-31,,,1283.4000244140625,4121.0,101.58000183105469,167570.0,1872.3399658203125,3274300000.0,4198.990234375,2090850000.0,80.0999984741211,0.0,1066.550048828125
2014-04-01,,,1279.5999755859375,884.0,99.73999786376953,237564.0,1885.52001953125,3336190000.0,4268.0400390625,2153130000.0,80.08000183105469,0.0,1062.5
2014-04-02,,,1290.5,1099.0,99.62000274658203,231596.0,1890.9000244140625,3131660000.0,4276.4599609375,2187100000.0,80.22000122070312,0.0,1057.5999755859375
2014-04-03,,,1284.4000244140625,775.0,100.29000091552734,195430.0,1888.77001953125,3055600000.0,4237.740234375,2067370000.0,80.47000122070312,0.0,1058.43994140625
2014-04-04,,,1303.199951171875,976.0,101.13999938964844,193532.0,1865.0899658203125,3583750000.0,4127.72998046875,2621270000.0,80.41999816894531,0.0,1056.699951171875
2014-04-07,,,1298.0,361.0,100.44000244140625,254884.0,1845.0400390625,3801540000.0,4079.75,2554680000.0,80.22000122070312,0.0,1051.449951171875
2014-04-08,,,1308.699951171875,264.0,102.55999755859375,299549.0,1851.9599609375,3721450000.0,4112.990234375,2198900000.0,79.75,0.0,1054.3399658203125
2014-04-09,,,1305.5,191.0,103.5999984741211,324660.0,1872.1800537109375,3308650000.0,4183.89990234375,1957560000.0,79.4800033569336,0.0,1046.030029296875
2014-04-10,,,1320.0999755859375,127.0,103.4000015258789,222169.0,1833.0799560546875,3758780000.0,4054.110107421875,2421210000.0,79.37999725341797,0.0,1035.1099853515625
2014-04-11,,,1318.699951171875,76.0,103.73999786376953,261915.0,1815.68994140625,3743460000.0,3999.72998046875,2264480000.0,79.44999694824219,0.0,1038.239990234375
2014-04-14,,,1327.199951171875,328.0,104.05000305175781,237213.0,1830.6099853515625,3111540000.0,4022.68994140625,1890480000.0,79.7300033569336,0.0,1038.93994140625
2014-04-15,,,1300.0,238.0,103.75,215848.0,1842.97998046875,3736440000.0,4034.159912109375,2413110000.0,79.80000305175781,0.0,1040.9100341796875
2014-04-16,,,1303.0999755859375,177.0,103.76000213623047,279392.0,1862.31005859375,3155080000.0,4086.22998046875,1863110000.0,79.81999969482422,0.0,1040.199951171875
2014-04-17,,,1293.4000244140625,124.0,104.30000305175781,191342.0,1864.8499755859375,3341430000.0,4095.52001953125,1954720000.0,79.83000183105469,0.0,1036.4300537109375
2014-04-18,,,,,,,,,,,,,1039.27001953125
2014-04-21,,,1288.0,100.0,104.37000274658203,115095.0,1871.8900146484375,2642500000.0,4121.5498046875,1544440000.0,79.94999694824219,0.0,1037.5999755859375
2014-04-22,,,1280.5999755859375,100.0,102.12999725341797,323723.0,1879.550048828125,3215440000.0,4161.4599609375,1875930000.0,79.91000366210938,0.0,1038.4100341796875
2014-04-23,,,1284.199951171875,176.0,101.44000244140625,250645.0,1875.3900146484375,3085720000.0,4126.97021484375,1794760000.0,79.86000061035156,0.0,1039.510009765625
2014-04-24,,,1290.5,522.0,101.94000244140625,202278.0,1878.6099853515625,3191830000.0,4148.33984375,2130870000.0,79.80000305175781,0.0,1038.5999755859375
2014-04-25,,,1300.699951171875,274.0,100.5999984741211,221601.0,1863.4000244140625,3213020000.0,4075.56005859375,2087140000.0,79.7699966430664,0.0,1038.699951171875
2014-04-28,,,1298.9000244140625,388.0,100.83999633789062,231590.0,1869.4300537109375,4034680000.0,4074.39990234375,2348320000.0,79.68000030517578,0.0,1039.699951171875
2014-04-29,,,1296.0,904.0,101.27999877929688,218691.0,1878.3299560546875,3647820000.0,4103.5400390625,1911240000.0,79.80999755859375,0.0,1033.43994140625
2014-04-30,,,1295.5999755859375,181.0,99.73999786376953,282979.0,1883.949951171875,3779230000.0,4114.56005859375,2151400000.0,79.48999786376953,0.0,1029.43994140625
2014-05-01,,,1283.0999755859375,25.0,99.41999816894531,235455.0,1883.6800537109375,3416740000.0,4127.4501953125,2077040000.0,79.52999877929688,0.0,1032.4000244140625
2014-05-02,,,1302.5999755859375,90.0,99.76000213623047,213631.0,1881.1400146484375,3159560000.0,4123.89990234375,1844790000.0,79.5199966430664,0.0,1030.7099609375
2014-05-05,,,1309.0,31.0,99.4800033569336,190002.0,1884.6600341796875,2733730000.0,4138.06005859375,1561170000.0,79.48999786376953,0.0,1029.0
2014-05-06,,,1308.300048828125,14.0,99.5,251208.0,1867.719970703125,3327260000.0,4080.760009765625,1850610000.0,79.13999938964844,0.0,1029.0999755859375
2014-05-07,,,1288.5999755859375,21.0,100.7699966430664,291271.0,1878.2099609375,3632950000.0,4067.669921875,2486030000.0,79.22000122070312,0.0,1025.510009765625
2014-05-08,,,1287.4000244140625,65.0,100.26000213623047,252605.0,1875.6300048828125,3393420000.0,4051.5,2411940000.0,79.43000030517578,0.0,1022.9199829101562
2014-05-09,,,1287.300048828125,3.0,99.98999786376953,271341.0,1878.47998046875,3025020000.0,4071.8701171875,1976160000.0,79.9000015258789,0.0,1021.9099731445312
2014-05-12,,,1295.5999755859375,19.0,100.58999633789062,211648.0,1896.6500244140625,3005740000.0,4143.85986328125,1880020000.0,79.9000015258789,0.0,1023.0999755859375
2014-05-13,,,1294.5999755859375,20.0,101.69999694824219,253588.0,1897.449951171875,2915680000.0,4130.169921875,1923480000.0,80.13999938964844,0.0,1023.22998046875
2014-05-14,,,1305.699951171875,25.0,102.37000274658203,234477.0,1888.530029296875,2822060000.0,4100.6298828125,1764430000.0,80.06999969482422,0.0,1022.5999755859375
2014-05-15,,,1293.5,27.0,101.5,276060.0,1870.8499755859375,3552640000.0,4069.2900390625,2083030000.0,80.0,0.0,1027.739990234375
2014-05-16,,,1293.300048828125,8.0,102.0199966430664,147896.0,1877.8599853515625,3173650000.0,4090.590087890625,1741070000.0,80.04000091552734,0.0,1028.239990234375
2014-05-19,,,1293.699951171875,44.0,102.61000061035156,121114.0,1885.0799560546875,2664250000.0,4125.81005859375,1601400000.0,79.98999786376953,0.0,999.8300170898438
2014-05-20,,,1294.5,8.0,102.44000244140625,249769.0,1872.8299560546875,3007700000.0,4096.89013671875,1797910000.0,80.04000091552734,0.0,1021.7000122070312
2014-05-21,,,1288.0,2.0,104.06999969482422,272127.0,1888.030029296875,2777140000.0,4131.5400390625,1703500000.0,80.0999984741211,0.0,1024.8599853515625
2014-05-22,,,1294.9000244140625,4.0,103.73999786376953,159181.0,1892.489990234375,2759800000.0,4154.33984375,1835810000.0,80.25,0.0,1025.949951171875
2014-05-23,,,1291.5999755859375,3.0,104.3499984741211,160563.0,1900.530029296875,2396280000.0,4185.81005859375,1536610000.0,80.38999938964844,0.0,1023.97998046875
2014-05-26,,,,,,,,,,,,,1024.72998046875
2014-05-27,,,1265.4000244140625,25.0,104.11000061035156,174387.0,1911.9100341796875,2911020000.0,4237.06982421875,1812330000.0,80.3499984741211,0.0,1024.1300048828125
2014-05-28,,,1259.300048828125,168825.0,102.72000122070312,239134.0,1909.780029296875,2976450000.0,4225.080078125,1785140000.0,80.56999969482422,0.0,1024.3800048828125
2014-05-29,,,1256.300048828125,38045.0,103.58000183105469,205506.0,1920.030029296875,2709050000.0,4247.9501953125,1714000000.0,80.48999786376953,0.0,1020.9000244140625
2014-05-30,,,1245.5999755859375,3839.0,102.70999908447266,169734.0,1923.5699462890625,3263490000.0,4242.6201171875,1903660000.0,80.37000274658203,0.0,1018.5399780273438
2014-06-02,,,1243.699951171875,774.0,102.47000122070312,159042.0,1924.969970703125,2509020000.0,4237.2001953125,1631310000.0,80.63999938964844,0.0,1020.2000122070312
2014-06-03,,,1244.300048828125,654.0,102.66000366210938,160208.0,1924.239990234375,2867180000.0,4234.080078125,1718640000.0,80.55000305175781,0.0,1023.4000244140625
2014-06-04,,,1244.0,604.0,102.63999938964844,208540.0,1927.8800048828125,2793920000.0,4251.64013671875,1610090000.0,80.66999816894531,0.0,1022.2999877929688
2014-06-05,,,1253.0,1317.0,102.4800033569336,200402.0,1940.4599609375,3113270000.0,4296.22998046875,1926750000.0,80.37000274658203,0.0,1025.989990234375
2014-06-06,,,1252.0999755859375,381.0,102.66000366210938,197758.0,1949.43994140625,2864300000.0,4321.39990234375,1616650000.0,80.41000366210938,0.0,1019.4000244140625
2014-06-09,,,1253.5,97.0,104.41000366210938,246719.0,1951.27001953125,2812180000.0,4336.240234375,1783060000.0,80.6500015258789,0.0,1019.0
2014-06-10,,,1259.800048828125,1007.0,104.3499984741211,255599.0,1950.7900390625,2702360000.0,4338.0,1787120000.0,80.81999969482422,0.0,1016.7899780273438
2014-06-11,,,1260.800048828125,128.0,104.4000015258789,187728.0,1943.8900146484375,2710620000.0,4331.93017578125,1778460000.0,80.79000091552734,0.0,1016.1900024414062
2014-06-12,,,1273.5999755859375,129.0,106.52999877929688,321499.0,1930.1099853515625,3040480000.0,4297.6298828125,1908190000.0,80.58000183105469,0.0,1017.5999755859375
2014-06-13,,,1273.699951171875,145.0,106.91000366210938,255394.0,1936.1600341796875,2598230000.0,4310.64990234375,1754560000.0,80.58000183105469,0.0,1017.3400268554688
2014-06-16,,,1274.9000244140625,334.0,106.9000015258789,204792.0,1937.780029296875,2926130000.0,4321.10009765625,1675120000.0,80.47000122070312,0.0,1017.2999877929688
2014-06-17,,,1271.699951171875,819.0,106.36000061035156,252969.0,1941.989990234375,2971260000.0,4337.22998046875,1814360000.0,80.62999725341797,0.0,1019.5
2014-06-18,,,1272.4000244140625,143.0,105.97000122070312,176257.0,1956.97998046875,3065220000.0,4362.83984375,1860660000.0,80.58000183105469,0.0,1023.760009765625
2014-06-19,,,1313.699951171875,601.0,106.43000030517578,123121.0,1959.47998046875,2952150000.0,4359.330078125,1845460000.0,80.31999969482422,0.0,1017.8599853515625
2014-06-20,,,1316.199951171875,254.0,107.26000213623047,213130.0,1962.8699951171875,4336240000.0,4368.0400390625,2721380000.0,80.37000274658203,0.0,1019.22998046875
2014-06-23,,,1318.0,142.0,106.16999816894531,175473.0,1962.6099853515625,2717630000.0,4368.68017578125,1712930000.0,80.26000213623047,0.0,1020.5
2014-06-24,,,1320.9000244140625,223.0,106.02999877929688,175206.0,1949.97998046875,3089700000.0,4350.35009765625,2014700000.0,80.33000183105469,0.0,1018.0900268554688
2014-06-25,,,1322.199951171875,294.0,106.5,249064.0,1959.530029296875,3106710000.0,4379.759765625,1722820000.0,80.22000122070312,0.0,1018.5499877929688
2014-06-26,,,1316.0999755859375,1204.0,105.83999633789062,195723.0,1957.219970703125,2778840000.0,4379.0498046875,1554070000.0,80.2300033569336,0.0,1018.280029296875
2014-06-27,,,1319.0,625.0,105.73999786376953,128975.0,1960.9599609375,4290590000.0,4397.93017578125,3964930000.0,80.04000091552734,0.0,1015.5999755859375
2014-06-30,,,1321.800048828125,744.0,105.37000274658203,215334.0,1960.22998046875,3037350000.0,4408.18017578125,1848110000.0,79.77999877929688,0.0,1013.2999877929688
2014-07-01,,,1326.4000244140625,51.0,105.33999633789062,221685.0,1973.3199462890625,3188240000.0,4458.64990234375,1942550000.0,79.81999969482422,0.0,1011.0
2014-07-02,,,1330.699951171875,226.0,104.4800033569336,240067.0,1974.6199951171875,2851480000.0,4457.72998046875,1599480000.0,79.95999908447266,0.0,1010.530029296875
2014-07-03,,,1320.4000244140625,40.0,104.05999755859375,169938.0,1985.43994140625,1998090000.0,4485.93017578125,1001730000.0,80.20999908447266,0.0,1008.7999877929688
2014-07-04,,,,,,,,,,,,,1008.719970703125
2014-07-07,,,1316.5,93.0,103.52999877929688,189250.0,1977.6500244140625,2681260000.0,4451.52978515625,1691390000.0,80.22000122070312,0.0,1008.7999877929688
2014-07-08,,,1316.0,6.0,103.4000015258789,249378.0,1963.7099609375,3302430000.0,4391.4599609375,2221820000.0,80.18000030517578,0.0,1010.5999755859375
2014-07-09,,,1323.800048828125,16.0,102.29000091552734,250987.0,1972.8299560546875,2858800000.0,4419.02978515625,1736960000.0,79.98999786376953,0.0,1010.7999877929688
2014-07-10,,,1338.699951171875,28.0,102.93000030517578,238076.0,1964.6800537109375,3165690000.0,4396.2001953125,1682920000.0,80.12999725341797,0.0,1011.0
2014-07-11,,,1337.0,112.0,100.83000183105469,272550.0,1967.5699462890625,2684630000.0,4415.490234375,1511250000.0,80.19000244140625,0.0,1012.2000122070312
2014-07-14,,,1306.300048828125,103.0,100.91000366210938,252675.0,1977.0999755859375,2744920000.0,4440.419921875,1579660000.0,80.19000244140625,0.0,1018.5
2014-07-15,,,1296.9000244140625,368.0,99.95999908447266,331196.0,1973.280029296875,3328740000.0,4416.39013671875,1772030000.0,80.38999938964844,0.0,1018.2000122070312
2014-07-16,,,1299.5999755859375,34.0,101.19999694824219,240202.0,1981.5699462890625,3390950000.0,4425.97021484375,2059340000.0,80.55999755859375,0.0,1025.9000244140625
2014-07-17,,,1316.699951171875,16.0,103.19000244140625,342872.0,1958.1199951171875,3381680000.0,4363.4501953125,2055240000.0,80.5199966430664,0.0,1031.0999755859375
2014-07-18,,,1309.199951171875,27.0,103.12999725341797,172529.0,1978.219970703125,3106060000.0,4432.14990234375,1823580000.0,80.5199966430664,0.0,1028.0
2014-07-21,,,1313.699951171875,18.0,104.58999633789062,126986.0,1973.6300048828125,2611160000.0,4424.7001953125,1557820000.0,80.55999755859375,0.0,1027.9000244140625
2014-07-22,,,1306.0999755859375,2.0,104.41999816894531,252395.0,1983.530029296875,2890480000.0,4456.02001953125,1724440000.0,80.77999877929688,0.0,1026.0
2014-07-23,,,1304.5,0.0,103.12000274658203,260652.0,1987.010009765625,2869720000.0,4473.7001953125,1909810000.0,80.80999755859375,0.0,1022.5999755859375
2014-07-24,,,1290.5999755859375,1.0,102.06999969482422,194404.0,1987.97998046875,3203530000.0,4472.10986328125,1935090000.0,80.87000274658203,0.0,1022.9000244140625
2014-07-25,,,1303.0999755859375,8.0,102.08999633789062,284919.0,1978.3399658203125,2638960000.0,4449.56005859375,1711430000.0,81.02999877929688,0.0,1028.4000244140625
2014-07-28,,,1303.300048828125,52.0,101.66999816894531,197815.0,1978.9100341796875,2803320000.0,4444.91015625,1783250000.0,81.02999877929688,0.0,1025.0999755859375
2014-07-29,,,1298.300048828125,181554.0,100.97000122070312,258060.0,1969.949951171875,3183300000.0,4442.7001953125,2090810000.0,81.20999908447266,0.0,1025.6300048828125
2014-07-30,,,1294.9000244140625,36189.0,100.2699966430664,263974.0,1970.0699462890625,3448250000.0,4462.89990234375,1872430000.0,81.41999816894531,0.0,1023.7999877929688
2014-07-31,,,1281.300048828125,5663.0,98.16999816894531,335785.0,1930.6700439453125,4193000000.0,4369.77001953125,2273380000.0,81.45999908447266,0.0,1023.5999755859375
2014-08-01,,,1293.5999755859375,1985.0,97.87999725341797,274992.0,1925.1500244140625,3789660000.0,4352.64013671875,2050340000.0,81.30000305175781,0.0,1032.3900146484375
2014-08-04,,,1287.699951171875,917.0,98.29000091552734,204262.0,1938.989990234375,3072920000.0,4383.89013671875,1677400000.0,81.33000183105469,0.0,1036.699951171875
2014-08-05,,,1284.0,825.0,97.37999725341797,242237.0,1920.2099609375,3462520000.0,4352.83984375,1916180000.0,81.5199966430664,0.0,1032.199951171875
2014-08-06,,,1306.699951171875,706.0,96.91999816894531,263598.0,1920.239990234375,3539150000.0,4355.0498046875,1819310000.0,81.44000244140625,0.0,1026.199951171875
2014-08-07,,,1310.800048828125,225.0,97.33999633789062,286531.0,1909.5699462890625,3230520000.0,4334.97021484375,1866330000.0,81.5199966430664,0.0,1032.739990234375
2014-08-08,,,1308.9000244140625,586.0,97.6500015258789,266006.0,1931.5899658203125,2902280000.0,4370.89990234375,1759060000.0,81.38999938964844,0.0,1037.3599853515625
2014-08-11,,,1308.5,194.0,98.08000183105469,241493.0,1936.9200439453125,2784890000.0,4401.330078125,1537880000.0,81.47000122070312,0.0,1036.0
2014-08-12,,,1308.800048828125,438.0,97.37000274658203,242592.0,1933.75,2611700000.0,4389.25,1560220000.0,81.5,0.0,1030.0
2014-08-13,,,1312.800048828125,238.0,97.58999633789062,253703.0,1946.719970703125,2718020000.0,4434.1298828125,1611690000.0,81.5999984741211,0.0,1026.199951171875
2014-08-14,,,1313.9000244140625,320.0,95.58000183105469,350619.0,1955.1800537109375,2609460000.0,4453.0,1549820000.0,81.58999633789062,0.0,1029.0999755859375
2014-08-15,,,1304.5,199.0,97.3499984741211,269750.0,1955.06005859375,3023380000.0,4464.93017578125,1799460000.0,81.41999816894531,0.0,1020.2000122070312
2014-08-18,,,1297.699951171875,100.0,96.41000366210938,157537.0,1971.739990234375,2638160000.0,4508.31005859375,1571100000.0,81.58000183105469,0.0,1020.7000122070312
2014-08-19,,,1295.0999755859375,144.0,94.4800033569336,109041.0,1981.5999755859375,2656430000.0,4527.509765625,1556560000.0,81.87999725341797,0.0,1016.7899780273438
2014-08-20,,,1293.4000244140625,332.0,96.06999969482422,207152.0,1986.510009765625,2579560000.0,4526.47998046875,1502290000.0,82.25,0.0,1016.7999877929688
2014-08-21,,,1273.699951171875,264.0,93.95999908447266,226343.0,1992.3699951171875,2638920000.0,4532.10009765625,1421730000.0,82.1500015258789,0.0,1021.7000122070312
2014-08-22,,,1278.5999755859375,119.0,93.6500015258789,191457.0,1988.4000244140625,2301860000.0,4538.5498046875,1311810000.0,82.33999633789062,0.0,1022.7000122070312
2014-08-25,,,1277.300048828125,251.0,93.3499984741211,137420.0,1997.9200439453125,2233880000.0,4557.35009765625,1384620000.0,82.55000305175781,0.0,1020.0999755859375
